,일련번호,시군구,읍면동리,지번구분,본번지,부번지,시도명,시군구명,읍면,동리,지번,지목,면적,용도지역1,용도지역2,이용상황,주위환경,지세명,형상명,도로교통,공시지가,지리적위치1,지리적위치2
108220,859,41220,11400,1,70,4,경기도,평택시,,통복동,Apr-70,대,90.6,준주거지역,,상업용,일반 상가지대,평지,사다리형,중로한면,1690000,통복2교,남동측인근
108221,860,41220,11400,1,72,1,경기도,평택시,,통복동,Jan-72,대,199.3,준주거지역,,주상기타,일반 주택지대,평지,정방형,중로한면,1100000,성민교회,남측인근
108222,861,41220,11400,1,72,5,경기도,평택시,,통복동,May-72,대,222.2,준주거지역,,주상용,주택 및 상가혼용지대,평지,세로장방형,소로한면,965000,통복2교,북동측인근
108223,862,41220,11400,1,75,28,경기도,평택시,,통복동,75-28,대,86.5,제1종일반주거지역,,단독주택,일반 주택지대,평지,세로장방형,세로(가),685000,평택세무서,북서측인근
108224,863,41220,11400,1,76,11,경기도,평택시,,통복동,Nov-76,대,132.9,준주거지역,,주상용,주택 및 상가혼용지대,평지,사다리형,중로한면,1500000,평택세무서,북서측인근
108225,864,41220,11400,1,76,14,경기도,평택시,,통복동,76-14,대,60.4,준주거지역,,주상용,주택 및 상가혼용지대,평지,사다리형,소로각지,1060000,평택세무서,북서측인근
108226,865,41220,11400,1,77,2,경기도,평택시,,통복동,Feb-77,대,315.0,준주거지역,,단독주택,일반 주택지대,평지,사다리형,세로(가),792000,평택구등기소,서측인근
108227,866,41220,11400,1,78,5,경기도,평택시,,통복동,May-78,대,541.5,제1종일반주거지역,,상업용,주택 및 상가혼용지대,평지,가로장방형,중로각지,1440000,평택구등기소,북서측인근
108228,867,41220,11400,1,80,7,경기도,평택시,,통복동,Jul-80,대,78.0,제1종일반주거지역,,상업용,일반 상가지대,평지,사다리형,중로각지,1790000,평택제일교회,남측인근
108229,868,41220,11400,1,80,11,경기도,평택시,,통복동,Nov-80,대,144.4,제1종일반주거지역,,단독주택,일반 주택지대,평지,사다리형,소로한면,780000,평택제일교회,남측인근
108230,869,41220,11400,1,82,1,경기도,평택시,,통복동,Jan-82,대,597.7,준주거지역,,주상용,주택 및 상가혼용지대,평지,가로장방형,중로각지,1980000,평택구등기소,남측인근
108231,870,41220,11400,1,83,6,경기도,평택시,,통복동,Jun-83,대,150.6,일반상업지역,,상업용,일반 상가지대,평지,가로장방형,중로한면,2070000,농협,북측인근
108232,871,41220,11400,1,84,11,경기도,평택시,,통복동,Nov-84,대,366.7,일반상업지역,,업무용,노선 상가지대,평지,정방형,중로각지,3220000,시티은행,평택지점
108233,872,41220,11400,1,85,4,경기도,평택시,,통복동,Apr-85,대,54.9,일반상업지역,,상업용,시장주변 상가지대,평지,사다리형,세로(가),1910000,아람쇼핑,서측인근
108234,873,41220,11400,1,85,6,경기도,평택시,,통복동,Jun-85,대,944.6,일반상업지역,,업무용,노선 상가지대,평지,부정형,중로각지,3350000,중소기업은행,
108235,874,41220,11400,1,87,14,경기도,평택시,,통복동,87-14,대,154.6,일반상업지역,,상업용,시장주변 상가지대,평지,세로장방형,소로한면,1470000,중소기업은행,북측인근
108236,875,41220,11400,1,88,5,경기도,평택시,,통복동,May-88,대,172.6,일반상업지역,,상업용,시장주변 상가지대,평지,정방형,소로각지,1810000,중앙병원,서측인근
108237,876,41220,11400,1,88,6,경기도,평택시,,통복동,Jun-88,대,199.0,일반상업지역,,상업용,주택 및 상가혼용지대,평지,사다리형,소로한면,1450000,평택농협앞,
108238,877,41220,11400,1,89,13,경기도,평택시,,통복동,89-13,대,141.5,준주거지역,,주상용,주택 및 상가혼용지대,평지,세로장방형,소로한면,1260000,평택농협,남서측인근
108239,878,41220,11400,1,90,5,경기도,평택시,,통복동,May-90,대,306.5,준주거지역,,상업용,주택 및 상가혼용지대,평지,사다리형,세로(가),1060000,평택세무서,동측인근
108240,879,41220,11400,1,92,3,경기도,평택시,,통복동,Mar-92,대,58.5,준주거지역,,주상용,주택 및 상가혼용지대,평지,가로장방형,소로각지,1090000,평택구등기소,서측인근
108241,880,41220,11400,1,93,32,경기도,평택시,,통복동,93-32,대,189.6,일반상업지역,,주상용,주택 및 상가혼용지대,평지,부정형,소로한면,1180000,평택세무서,서측인근
108242,881,41220,11400,1,95,9,경기도,평택시,,통복동,Sep-95,대,83.7,일반상업지역,,상업용,시장지대,평지,세로장방형,세각(가),1490000,통복시장내,
108243,882,41220,11400,1,95,21,경기도,평택시,,통복동,95-21,대,212.7,일반상업지역,,상업용,시장주변 상가지대,평지,사다리형,소로각지,1420000,복기농예사,북동측인근
108244,883,41220,11400,1,95,35,경기도,평택시,,통복동,95-35,대,228.2,일반상업지역,,상업용,시장주변 상가지대,평지,세로장방형,소로각지,1160000,중소기업은행,북서측인근
108245,884,41220,11400,1,95,78,경기도,평택시,,통복동,95-78,대,77.3,일반상업지역,,상업용,시장주변 상가지대,평지,사다리형,소로한면,1370000,통복시장내,
108246,885,41220,11400,1,97,11,경기도,평택시,,통복동,Nov-97,대,43.5,일반상업지역,,상업용,시장지대,평지,사다리형,소로각지,1980000,통복시장,내
108247,886,41220,11400,1,98,2,경기도,평택시,,통복동,Feb-98,대,48.3,일반상업지역,,상업용,시장지대,평지,정방형,소로한면,2410000,통복시장내,
108248,887,41220,11400,1,98,5,경기도,평택시,,통복동,May-98,대,331.3,일반상업지역,,상업용,고밀도 상가지대,평지,사다리형,중로한면,5070000,통복시장,로터리내
108249,888,41220,11400,1,99,25,경기도,평택시,,통복동,99-25,대,76.4,일반상업지역,,상업기타,시장주변 상가지대,평지,가로장방형,중로각지,1530000,통복1교,북동측인근
108250,889,41220,11400,1,99,47,경기도,평택시,,통복동,99-47,대,197.1,일반상업지역,,업무용,시장주변 상가지대,평지,세로장방형,중로각지,2390000,통복시장,내
108251,890,41220,11400,1,109,6,경기도,평택시,,통복동,109-6,대,294.4,일반상업지역,,상업용,미성숙 상가지대,평지,사다리형,세로(가),960000,통복시장로터리,서측인근
108252,891,41220,11400,1,109,7,경기도,평택시,,통복동,109-7,대,126.8,일반상업지역,,상업용,중심 상가지대,평지,부정형,중로각지,3030000,통복시장,로터리내
108253,892,41220,11400,1,109,8,경기도,평택시,,통복동,109-8,대,415.8,일반상업지역,,상업용,미성숙 상가지대,평지,사다리형,세각(가),1570000,통복시장로터리,남서측인근
108254,893,41220,11400,1,111,10,경기도,평택시,,통복동,111-10,대,140.6,일반상업지역,,상업용,중심 상가지대,평지,세로장방형,중로한면,2570000,통복시장로터리,남동측인근
108255,894,41220,11400,1,112,4,경기도,평택시,,통복동,112-4,대,110.1,일반상업지역,,상업용,도심 상가지대,평지,사다리형,중로한면,1670000,통복시장로터리,남측인근
108256,895,41220,11400,1,112,15,경기도,평택시,,통복동,112-15,대,346.4,일반상업지역,,상업용,노선 상가지대,평지,가로장방형,중로각지,2300000,국민은행,남측인근
108257,896,41220,11400,1,133,4,경기도,평택시,,통복동,133-4,대,214.0,제1종일반주거지역,,단독주택,기존 주택지대,평지,사다리형,세로(가),730000,삼성아파트,북측인근
108258,897,41220,11400,1,139,4,경기도,평택시,,통복동,139-4,대,161.0,제1종일반주거지역,,단독주택,기존 주택지대,평지,삼각형,소로각지,830000,삼성아파트,북동측인근
108259,898,41220,11400,1,149,2,경기도,평택시,,통복동,149-2,대,383.0,제1종일반주거지역,,단독주택,기존 주택지대,평지,사다리형,소로각지,840000,평택지하차도,서측인근
108260,899,41220,11400,1,150,28,경기도,평택시,,통복동,150-28,대,177.0,제1종일반주거지역,,단독주택,기존 주택지대,평지,세로장방형,세로(가),760000,평택지하차도,서측인근
108261,900,41220,11400,1,161,12,경기도,평택시,,통복동,161-12,대,165.0,제1종일반주거지역,,단독주택,기존 주택지대,평지,세로장방형,세로(불),640000,평택장로교회,동측인근
108262,901,41220,11400,1,196,4,경기도,평택시,,통복동,196-4,대,307.0,자연녹지지역,,단독주택,근교 농촌지대,평지,사다리형,세로(가),310000,신덕리마을,내
108263,902,41220,11400,1,227,2,경기도,평택시,,통복동,227-2,답,3929.0,자연녹지지역,,답,근교 농경지대,평지,세로장방형,세각(가),130000,화촌마을,서측인근
108264,903,41220,11400,1,235,11,경기도,평택시,,통복동,235-11,전,1453.0,자연녹지지역,,전,근교 농경지대,평지,사다리형,중로한면,345000,통복교,동측인근
108265,904,41220,11400,1,286,7,경기도,평택시,,통복동,286-7,대,263.0,제1종일반주거지역,,상업용,미성숙 상가지대,평지,사다리형,중로한면,950000,통복고가도로,남서측인근
108266,905,41220,11400,1,322,4,경기도,평택시,,통복동,322-4,대,234.0,자연녹지지역,,단독주택,근교 농촌지대,평지,사다리형,세로(가),333000,통복고평지구,내
108267,906,41220,11400,1,338,4,경기도,평택시,,통복동,338-4,대,529.0,자연녹지지역,,상업용,국도변 상가지대,평지,세로장방형,중로한면,671000,고평마을,남측인근
108268,907,41220,11400,1,339,1,경기도,평택시,,통복동,339-1,답,4396.0,자연녹지지역,,답,마을주변 농경지대,평지,사다리형,소로한면,167000,화촌마을,북동측인근
108269,908,41220,11400,1,344,11,경기도,평택시,,통복동,344-11,대,564.0,자연녹지지역,,상업용,미성숙 상가지대,평지,세로장방형,세로(가),434000,화촌마을,남동측인근
108270,909,41220,11400,1,355,7,경기도,평택시,,통복동,355-7,대,505.0,자연녹지지역,,단독주택,근교 농촌지대,평지,사다리형,세로(가),338000,화촌마을내,
108271,910,41220,11400,1,371,6,경기도,평택시,,통복동,371-6,답,2352.0,자연녹지지역,,답,근교 농경지대,평지,사다리형,세각(가),197000,통복고평지구,내
108272,911,41220,11400,1,384,4,경기도,평택시,,통복동,384-4,답,5151.0,자연녹지지역,,답,마을주변 농경지대,평지,세로장방형,세로(가),132000,신덕리마을,서측인근
108273,912,41220,11400,1,393,2,경기도,평택시,,통복동,393-2,하천,464.0,보전관리지역,,답기타,순수 농경지대,저지,부정형,맹지,40000,하수종말처리장,남동측인근
108274,913,41220,11500,1,150,0,경기도,평택시,,군문동,150,답,2660.0,농림지역,,전,지방도주변 농경지대,평지,세로장방형,소로한면,101000,군문주공,남동측인근
108275,914,41220,11500,1,219,0,경기도,평택시,,군문동,219,답,4169.0,농림지역,,답,근교 경지정리지대,평지,세로장방형,세로(가),79000,원군문마을,남동측인근
108276,915,41220,11500,1,231,2,경기도,평택시,,군문동,231-2,대,344.0,계획관리지역,,단독주택,근교 농촌지대,평지,사다리형,세각(가),370000,원군문마을내,
108277,916,41220,11500,1,248,6,경기도,평택시,,군문동,248-6,대,472.0,농림지역,,단독주택,근교 농촌지대,평지,가로장방형,세로(가),246000,원군문마을,동측인근
108278,917,41220,11500,1,270,15,경기도,평택시,,군문동,270-15,대,249.0,계획관리지역,,상업용,국도변 상가지대,평지,삼각형,광대한면,500000,군문주공,남측인근
108279,918,41220,11500,1,283,5,경기도,평택시,,군문동,283-5,전,142.0,계획관리지역,,전,국도주변 농경지대,평지,삼각형,세로(가),235000,원군문마을,내
108280,919,41220,11500,1,357,4,경기도,평택시,,군문동,357-4,대,179.7,제1종일반주거지역,,주상용,주택 및 상가혼용지대,평지,가로장방형,소로각지,860000,군문초등학교,남동측인근
108281,920,41220,11500,1,357,7,경기도,평택시,,군문동,357-7,대,183.6,제1종일반주거지역,,주상용,주택 및 상가혼용지대,평지,가로장방형,중로한면,1090000,군문초등학교,남동측인근
108282,921,41220,11600,1,105,0,경기도,평택시,,유천동,105,답,3213.0,농림지역,,답,순수 경지정리지대,평지,세로장방형,세각(가),48000,서재마을,남측인근
108283,922,41220,11600,1,166,3,경기도,평택시,,유천동,166-3,답,2040.0,농림지역,,답,지방도주변 농경지대,평지,가로장방형,소로각지,74500,유천1동마을회관,북측 인근
108284,923,41220,11600,1,200,4,경기도,평택시,,유천동,200-4,답,426.0,계획관리지역,,전,순수 농경지대,평지,부정형,세로(가),120000,안선유천마을내,
108285,924,41220,11600,1,241,1,경기도,평택시,,유천동,241-1,대,245.0,계획관리지역,,단독주택,근교 농촌지대,평지,사다리형,세각(가),200000,안성유천마을내,
108286,925,41220,11600,1,325,2,경기도,평택시,,유천동,325-2,답,2190.0,농림지역,,답,순수 경지정리지대,저지,세로장방형,광대한면,83000,서재마을,남서측인근
108287,926,41220,11600,1,378,18,경기도,평택시,,유천동,378-18,대,443.0,계획관리지역,,단독주택,근교 농촌지대,평지,사다리형,세각(가),216000,본유천마을내,
108288,927,41220,11600,1,432,2,경기도,평택시,,유천동,432-2,답,1693.0,생산관리지역,,답,근교 농경지대,평지,정방형,세로(가),74000,신동마을,북동측인근
108289,928,41220,11600,1,455,2,경기도,평택시,,유천동,455-2,대,470.0,농림지역,,단독주택,근교 농촌지대,평지,가로장방형,세각(가),171000,본유천마을내,
