,Unnamed: 0,address,date,price,newaddress
464,464,안중읍 안중리,2013,73.33333333333333,안중읍
465,465,안중읍 안중리,2013,79.49044585987261,안중읍
466,466,안중읍 안중리,2013,116.66666666666669,안중읍
467,467,안중읍 금곡리,2013,34.013605442176875,안중읍
468,468,안중읍 대반리,2013,4.929133858267717,안중읍
469,469,안중읍 대반리,2013,4.881656804733729,안중읍
470,470,안중읍 대반리,2013,4.912110726643599,안중읍
471,471,안중읍 덕우리,2013,7.553763440860215,안중읍
472,472,안중읍 성해리,2013,21.116138763197586,안중읍
473,473,안중읍 송담리,2013,21.17545375972342,안중읍
474,474,안중읍 송담리,2013,62.22093023255814,안중읍
475,475,안중읍 송담리,2013,63.63636363636363,안중읍
476,476,안중읍 송담리,2013,63.0,안중읍
477,477,안중읍 송담리,2013,62.46060606060606,안중읍
478,478,안중읍 송담리,2013,62.36363636363637,안중읍
479,479,안중읍 송담리,2013,61.74,안중읍
480,480,안중읍 송담리,2013,63.0,안중읍
481,481,안중읍 송담리,2013,70.4375,안중읍
482,482,안중읍 송담리,2013,65.625,안중읍
483,483,안중읍 송담리,2013,61.74,안중읍
484,484,안중읍 송담리,2013,62.36363636363637,안중읍
485,485,안중읍 송담리,2013,63.63636363636363,안중읍
486,486,안중읍 송담리,2013,62.36363636363637,안중읍
487,487,안중읍 현화리,2013,46.57534246575342,안중읍
488,488,안중읍 현화리,2013,46.45,안중읍
489,489,안중읍 현화리,2013,46.45,안중읍
490,490,안중읍 현화리,2013,47.207317073170735,안중읍
491,491,안중읍 현화리,2013,48.375,안중읍
492,492,안중읍 현화리,2013,46.90909090909091,안중읍
493,493,안중읍 현화리,2013,46.92121212121212,안중읍
494,494,안중읍 현화리,2013,46.8139534883721,안중읍
495,495,안중읍 현화리,2013,46.46,안중읍
496,496,안중읍 현화리,2013,47.00892857142857,안중읍
497,497,안중읍 현화리,2013,46.6984126984127,안중읍
498,498,안중읍 현화리,2013,46.17801047120419,안중읍
499,499,안중읍 현화리,2013,44.228571428571435,안중읍
500,500,안중읍 현화리,2013,117.3913043478261,안중읍
501,501,포승읍 도곡리,2013,10.0,포승읍
502,502,포승읍 도곡리,2013,10.290556900726392,포승읍
503,503,포승읍 원정리,2013,17.424242424242426,포승읍
504,504,포승읍 원정리,2013,15.3,포승읍
505,505,포승읍 원정리,2013,54.54545454545455,포승읍
506,506,포승읍 원정리,2013,56.81818181818182,포승읍
507,507,포승읍 원정리,2013,49.09090909090909,포승읍
508,508,포승읍 원정리,2013,51.38339920948616,포승읍
509,509,포승읍 원정리,2013,48.802395209580844,포승읍
510,510,포승읍 원정리,2013,65.4320987654321,포승읍
511,511,포승읍 원정리,2013,3.9984006397441023,포승읍
512,512,포승읍 원정리,2013,9.3922942206655,포승읍
513,513,포승읍 만호리,2013,126.12837837837836,포승읍
514,514,포승읍 만호리,2013,130.50359066427288,포승읍
515,515,포승읍 신영리,2013,10.396969696969695,포승읍
516,516,포승읍 신영리,2013,13.906976744186045,포승읍
517,517,포승읍 신영리,2013,13.907894736842106,포승읍
518,518,포승읍 신영리,2013,11.126436781609195,포승읍
519,519,포승읍 신영리,2013,7.2,포승읍
520,520,포승읍 신영리,2013,34.11214953271028,포승읍
521,521,포승읍 신영리,2013,9.836065573770492,포승읍
522,522,포승읍 석정리,2013,6.814159292035399,포승읍
523,523,진위면 마산리,2013,20.0,진위면
