,nounFrame,Freq,label,비고
12763,성주,2,,
12764,성질머리,2,,
12765,성취,2,,
12766,성토,2,,
12767,성훈,2,,
12768,성희롱,2,,
12769,세계사,2,,
12770,세관원,2,,
12771,세녹스,2,,
12772,세다,2,,
12773,세달,2,,
12774,세례,2,,
12775,세르,2,,
12776,세르비아,2,,
12777,세리,2,,
12778,세모,2,,
12779,세무과,2,,
12780,세미,2,,
12781,세발,2,,
12782,세븐틴,2,,
12783,세비치,2,,
12784,세사,2,,
12785,세속,2,,
12786,세원,2,,
12787,세이버,2,,
12788,세이브,2,,
12789,세이브드,2,,
12790,세이트,2,,
12791,세이프,2,,
12792,세인트루이스,2,,
12793,세진,2,,
12794,세팅,2,,
12795,센빠이,2,,
12796,셀러,2,,
12797,셀리,2,,
12798,셔츠,2,,
12799,소나기,2,,
12800,소나무,2,,
12801,소년원,2,,
12802,소대장,2,,
12803,소래,2,,
12804,소병훈,2,,
12805,소사이어티,2,,
12806,소생,2,,
12807,소속감,2,,
12808,소싯적,2,,
12809,소위,2,,
12810,소음,2,,
12811,소자,2,,
12812,소장본,2,,
12813,소치,2,,
12814,소탐대실,2,,
12815,소토,2,,
12816,소파,2,,
12817,소피,2,,
12818,소회,2,,
12819,속눈썹,2,,
12820,속칭,2,,
12821,손맛,2,,
12822,손오공,2,,
12823,솔로몬,2,,
12824,송금액,2,,
12825,송민섭,2,,
12826,송윤상,2,,
12827,송중기,2,,
12828,송해,2,,
12829,쇠고기,2,,
12830,쇼맨,2,,
12831,쇼이치,2,,
12832,수감,2,,
12833,수갑,2,,
12834,수급자,2,,
12835,수긍,2,,
12836,수기,2,,
12837,수녀,2,,
12838,수뇌부,2,,
12839,수력,2,,
12840,수르,2,,
12841,수리비,2,,
12842,수리업,2,,
12843,수발,2,,
12844,수사국,2,,
12845,수선,2,,
12846,수수께끼,2,,
12847,수술비,2,,
12848,수식어,2,,
12849,수여,2,,
12850,수염,2,,
12851,수영장,2,,
12852,수요량,2,,
12853,수우,2,,
12854,수원지검,2,,
12855,수일,2,,
12856,수입금,2,,
12857,수취인,2,,
12858,수트,2,,
12859,수프,2,,
12860,수해,2,,
12861,수험,2,,
12862,수혈,2,,
12863,숙녀,2,,
12864,숙모,2,,
12865,숙의,2,,
12866,순대,2,,
12867,순도,2,,
12868,순이,2,,
12869,순인,2,,
12870,순조,2,,
12871,순찰,2,,
12872,순항,2,,
12873,순환기,2,,
12874,순희,2,,
12875,술김,2,,
12876,술책,2,,
12877,쉰내,2,,
12878,슈뢰딩거,2,,
12879,슈즈,2,,
12880,슈코,2,,
12881,슈퍼마리오,2,,
12882,슈퍼바이저,2,,
12883,스낵,2,,
12884,스리,2,,
12885,스모,2,,
12886,스완,2,,
12887,스위스은행,2,,
12888,스위트,2,,
12889,스윗,2,,
12890,스칸디나비아,2,,
12891,스케치북,2,,
12892,스키장,2,,
12893,스타스,2,,
12894,스타터,2,,
12895,스택,2,,
12896,스턴,2,,
12897,스테이션,2,,
12898,스테판,2,,
12899,스토킹,2,,
12900,스트레이트,2,,
12901,스트로,2,,
12902,스틴,2,,
12903,스파,2,,
12904,스페샬,2,,
12905,스포트,2,,
12906,스푼,2,,
12907,스프,2,,
12908,스프링필드,2,,
12909,스핀,2,,
12910,슬랙스,2,,
12911,슬로건,2,,
12912,습성,2,,
12913,승부수,2,,
12914,승상,2,,
12915,승승장구,2,,
12916,승진,2,,
12917,승천,2,,
12918,승패,2,,
12919,승현,2,,
12920,시가라키,2,,
12921,시각차,2,,
12922,시걸,2,,
12923,시국,2,,
12924,시금석,2,,
12925,시노부,2,,
12926,시누이,2,,
12927,시댁,2,,
12928,시디,2,,
12929,시라이시,2,,
12930,시랑,2,,
12931,시리얼,2,,
12932,시모,2,,
12933,시뮬라시옹,2,,
12934,시발1,2,,
12935,시봉,2,,
12936,시세라,2,,
12937,시술,2,,
12938,시스테,2,,
12939,시시비비,2,,
12940,시식,2,,
12941,시안,2,,
12942,시양,2,,
12943,시에라리온,2,,
12944,시연,2,,
12945,시오니스트,2,,
12946,시우,2,,
12947,시유,2,,
12948,시의,2,,
12949,시의원,2,,
12950,시작점,2,,
12951,시저,2,,
12952,시져,2,,
12953,시태,2,,
12954,시트콤,2,,
12955,시티그룹,2,,
12956,시한,2,,
12957,시행착오,2,,
12958,시험공부,2,,
12959,시험지,2,,
12960,시형,2,,
12961,시흥시,2,,
12962,식구,2,,
12963,식대,2,,
12964,식성,2,,
12965,식용,2,,
12966,식은땀,2,,
12967,식음,2,,
12968,식중독,2,,
12969,신격,2,,
12970,신경전,2,,
12971,신경질,2,,
12972,신대,2,,
12973,신디케이트,2,,
12974,신바람,2,,
12975,신봉자,2,,
12976,신사,2,,
12977,신선해,2,,
12978,신수지,2,,
12979,신승,2,,
12980,신약,2,,
12981,신영,2,,
12982,신인가,2,,
12983,신저,2,,
12984,신전,2,,
12985,신주,2,,
12986,신한,2,,
12987,신혼,2,,
12988,신혼부부,2,,
12989,신혼집,2,,
12990,신흥국,2,,
12991,실경,2,,
12992,실무반,2,,
12993,실정법,2,,
12994,실천,2,,
12995,실패작,2,,
12996,싫증,2,,
12997,심리전,2,,
12998,심박수,2,,
12999,심야,2,,
13000,심의,2,,
13001,심지,2,,
13002,심천,2,,
13003,심청이,2,,
13004,심폐,2,,
13005,심포지움,2,,
13006,심플,2,,
13007,심혈,2,,
13008,십계명,2,,
13009,십자가,2,,
13010,싯점,2,,
13011,싱어,2,,
13012,싸가지,2,,
13013,싹수,2,,
13014,썅년,2,,
13015,썅놈,2,,
13016,써치,2,,
13017,썰물,2,,
13018,쎄게,2,,
13019,쑥대밭,2,,
13020,아가씨,2,,
13021,아계,2,,
13022,아군,2,,
13023,아난,2,,
13024,아너,2,,
13025,아넥스,2,,
13026,아누,2,,
13027,아달,2,,
13028,아담스,2,,
13029,아돌프,2,,
13030,아레스,2,,
13031,아르고,2,,
13032,아리스,2,,
13033,아멕스,2,,
13034,아멜,2,,
13035,아발론,2,,
13036,아부지,2,,
13037,아비규환,2,,
13038,아사히신문,2,,
13039,아샤,2,,
13040,아시다,2,,
13041,아시아나,2,,
13042,아시안,2,,
13043,아우디,2,,
13044,아우라,2,,
13045,아이작,2,,
13046,아임,2,,
13047,아재,2,,
13048,아적,2,,
13049,아지매,2,,
13050,아지트,2,,
13051,아케이드,2,,
13052,아키하바라,2,,
13053,아탈,2,,
13054,아틀라스,2,,
13055,아티클,2,,
13056,아포,2,,
13057,아폴로,2,,
13058,아프가니스탄,2,,
13059,악기,2,,
13060,악령,2,,
13061,악법,2,,
13062,악습,2,,
13063,악역,2,,
13064,악행,2,,
13065,악형,2,,
13066,안구,2,,
13067,안드로메다,2,,
13068,안따,2,,
13069,안락사,2,,
13070,안면,2,,
13071,안방,2,,
13072,안분지족,2,,
13073,안성맞춤,2,,
13074,안식,2,,
13075,안열,2,,
13076,안일,2,,
13077,안전부,2,,
13078,안정환,2,,
13079,안쪽,2,,
13080,안팍,2,,
13081,알런,2,,
13082,알렉,2,,
13083,알맹이,2,,
13084,알바니아,2,,
13085,알선,2,,
13086,알제,2,,
13087,알집,2,,
13088,알파벳,2,,
13089,알프스,2,,
13090,앓이,2,,
13091,암굴왕,2,,
13092,암기,2,,
13093,암말,2,,
13094,암주,2,,
13095,암행어사,2,,
13096,압살,2,,
13097,압수품,2,,
13098,앞바다,2,,
13099,앞잽이,2,,
13100,앞태,2,,
13101,애간장,2,,
13102,애국가,2,,
13103,애널,2,,
13104,애로우,2,,
13105,애청자,2,,
13106,애틀랜타,2,,
13107,애프터눈,2,,
13108,애한,2,,
13109,앤드,2,,
13110,앤드류,2,,
13111,야로,2,,
13112,야마가,2,,
13113,야만인,2,,
13114,야매,2,,
13115,야선,2,,
13116,야식,2,,
13117,야인,2,,
13118,야자,2,,
13119,야진,2,,
13120,야채,2,,
13121,약간,2,,
13122,약사,2,,
13123,약육강식,2,,
13124,약장수,2,,
13125,약정,2,,
13126,약초,2,,
13127,약혼,2,,
13128,약혼자,2,,
13129,얄짤,2,,
13130,얌전,2,,
13131,양띠,2,,
13132,양면,2,,
13133,양분,2,,
13134,양상문,2,,
13135,양성해,2,,
13136,양식업,2,,
13137,양심수,2,,
13138,양양,2,,
13139,양원모,2,,
13140,양자택일,2,,
13141,양판점,2,,
13142,양호,2,,
13143,어금니,2,,
13144,어댑터,2,,
13145,어데,2,,
13146,어도,2,,
13147,어드레스,2,,
13148,어로,2,,
13149,어뢰,2,,
13150,어무니,2,,
13151,어묵,2,,
13152,어문,2,,
13153,어장,2,,
13154,어젯밤,2,,
13155,어중이,2,,
13156,어필,2,,
13157,어해,2,,
13158,언덕,2,,
13159,언론지,2,,
13160,언약,2,,
13161,언행불일치,2,,
13162,얼결,2,,
13163,업보,2,,
13164,엉망진창,2,,
13165,에녹,2,,
13166,에드거,2,,
13167,에디슨,2,,
13168,에로,2,,
13169,에로스,2,,
13170,에르,2,,
13171,에밀,2,,
13172,에스엠,2,,
13173,에어컨,2,,
13174,에이핑크,2,,
13175,에콰도르,2,,
13176,엑스박스,2,,
13177,엔도,2,,
13178,엔트리,2,,
13179,엘리스,2,,
13180,엘시,2,,
13181,엠넷,2,,
13182,엠엘,2,,
13183,여가,2,,
13184,여객,2,,
13185,여건이,2,,
13186,여그,2,,
13187,여름날,2,,
13188,여시재,2,,
13189,여아,2,,
13190,여옥,2,,
13191,역겨움,2,,
13192,역공,2,,
13193,역모,2,,
13194,역사책,2,,
13195,역점,2,,
13196,역정,2,,
13197,역차별,2,,
13198,연구소장,2,,
13199,연기자,2,,
13200,연말연시,2,,
13201,연맹,2,,
13202,연산기,2,,
13203,연산자,2,,
13204,연시,2,,
13205,연유,2,,
13206,연정,2,,
13207,연차,2,,
13208,연천,2,,
13209,연출,2,,
13210,연패,2,,
13211,연필,2,,
13212,열림,2,,
13213,열립,2,,
13214,열반,2,,
13215,열병,2,,
13216,열성,2,,
13217,염색체,2,,
13218,염장,2,,
13219,염증,2,,
13220,염치,2,,
13221,엿가락,2,,
13222,엿장수,2,,
13223,영교,2,,
13224,영국령,2,,
13225,영기,2,,
13226,영남,2,,
13227,영동,2,,
13228,영숙,2,,
13229,영양가,2,,
13230,영업자,2,,
13231,영업점,2,,
13232,영전,2,,
13233,영화계,2,,
13234,예리,2,,
13235,예문,2,,
13236,예방법,2,,
13237,예비군,2,,
13238,예상외,2,,
13239,예술품,2,,
13240,예언서,2,,
13241,예장,2,,
13242,예정일,2,,
13243,예탁,2,,
13244,예탁금,2,,
13245,예하,2,,
13246,옐로카드,2,,
13247,오계,2,,
13248,오든,2,,
13249,오딧세이,2,,
13250,오락기,2,,
13251,오랄,2,,
13252,오로,2,,
13253,오루,2,,
13254,오른손,2,,
13255,오리발,2,,
13256,오리온,2,,
13257,오링,2,,
13258,오마이갓,2,,
13259,오만정,2,,
13260,오발,2,,
13261,오사마,2,,
13262,오시이,2,,
13263,오심,2,,
13264,오역,2,,
13265,오오사카,2,,
13266,오인,2,,
13267,오정근,2,,
13268,오줌,2,,
13269,오지랍,2,,
13270,오컬트,2,,
13271,오튼,2,,
13272,오피스,2,,
13273,오하이오,2,,
13274,오합지졸,2,,
13275,옥타브,2,,
13276,온누리,2,,
13277,온대,2,,
13278,온동,2,,
13279,온실,2,,
13280,올가미,2,,
13281,올스타,2,,
13282,올케,2,,
13283,옷장,2,,
13284,와이드,2,,
13285,와인,2,,
13286,와일드,2,,
13287,와튼,2,,
13288,와해,2,,
13289,완승,2,,
13290,완장,2,,
13291,왕립,2,,
13292,왕비,2,,
13293,왕세자,2,,
13294,왜놈,2,,
13295,외가,2,,
13296,외교관,2,,
13297,외삼촌,2,,
13298,외연,2,,
13299,외자,2,,
13300,외채,2,,
13301,왼손,2,,
13302,요것,2,,
13303,요나,2,,
13304,요녀,2,,
13305,요니,2,,
13306,요다,2,,
13307,요악,2,,
13308,요율,2,,
13309,요지부동,2,,
13310,욕지거리,2,,
13311,용례,2,,
13312,용수,2,,
13313,용식,2,,
13314,용언,2,,
13315,용자,2,,
13316,용지,2,,
13317,용철,2,,
13318,우대,2,,
13319,우두머리,2,,
13320,우라,2,,
13321,우량아,2,,
13322,우롱차,2,,
13323,우르,2,,
13324,우산,2,,
13325,우상인,2,,
13326,우울감,2,,
13327,우종창,2,,
13328,우중,2,,
13329,우진,2,,
13330,우측,2,,
13331,운세,2,,
13332,운하,2,,
13333,울대,2,,
13334,울만,2,,
13335,울부짖음,2,,
13336,울분,2,,
13337,울산,2,,
13338,울화통,2,,
13339,웃음거리,2,,
13340,워밍업,2,,
13341,워크샵,2,,
13342,워크스테이션,2,,
13343,원산지,2,,
13344,원양,2,,
13345,원우,2,,
13346,원작자,2,,
13347,원지,2,,
13348,원판,2,,
13349,원호,2,,
13350,월간조선,2,,
13351,월정액,2,,
13352,월하,2,,
13353,웨렌,2,,
13354,웨이트,2,,
13355,웬디,2,,
13356,위고,2,,
13357,위니,2,,
13358,위도,2,,
13359,위문,2,,
13360,위병,2,,
13361,위세,2,,
13362,위시,2,,
13363,위자,2,,
13364,위자료,2,,
13365,위정,2,,
13366,위정자,2,,
13367,윗분,2,,
13368,윗세대,2,,
13369,윗층,2,,
13370,유관,2,,
13371,유니온,2,,
13372,유니콘,2,,
13373,유니텔,2,,
13374,유당,2,,
13375,유리알,2,,
13376,유린,2,,
13377,유방암,2,,
13378,유배지,2,,
13379,유별,2,,
13380,유병,2,,
13381,유분수,2,,
13382,유비쿼터스,2,,
13383,유사성,2,,
13384,유선,2,,
13385,유성,2,,
13386,유세,2,,
13387,유시,2,,
13388,유식,2,,
13389,유언장,2,,
13390,유유상종,2,,
13391,유이한,2,,
13392,유익,2,,
13393,유적,2,,
13394,유전학자,2,,
13395,유지비,2,,
13396,유진아,2,,
13397,유촉,2,,
13398,유치전,2,,
13399,유카,2,,
13400,유토,2,,
13401,유통망,2,,
13402,유통업,2,,
13403,유해성,2,,
13404,유해함,2,,
13405,유혈,2,,
13406,육식,2,,
13407,윤석,2,,
13408,윤석천,2,,
13409,윤수빈,2,,
13410,윤식,2,,
13411,윤주,2,,
13412,윤호,2,,
13413,윤회,2,,
13414,윤희,2,,
13415,으뜸,2,,
13416,은갑,2,,
13417,은단,2,,
13418,은연중,2,,
13419,은총,2,,
13420,은팔찌,2,,
13421,은폐,2,,
13422,은행업,2,,
13423,은행장,2,,
13424,은혜,2,,
13425,을유,2,,
13426,을지로,2,,
13427,음대,2,,
13428,음력설,2,,
13429,음성자,2,,
13430,응모,2,,
13431,응집,2,,
13432,의결,2,,
13433,의경,2,,
13434,의권,2,,
13435,의논,2,,
13436,의료기,2,,
13437,의무감,2,,
13438,의복지,2,,
13439,의분,2,,
13440,의비,2,,
13441,의성,2,,
13442,의아,2,,
13443,의주,2,,
13444,이건희,2,,
13445,이경,2,,
13446,이곳저곳,2,,
13447,이관,2,,
13448,이광,2,,
13449,이닝,2,,
13450,이단아,2,,
13451,이듬,2,,
13452,이례,2,,
13453,이르쿠츠크,2,,
13454,이름값,2,,
13455,이머징,2,,
13456,이문,2,,
13457,이민휘,2,,
13458,이바,2,,
13459,이병욱,2,,
13460,이상주의,2,,
13461,이서,2,,
13462,이석우,2,,
13463,이성계,2,,
13464,이수만,2,,
13465,이순신,2,,
13466,이순영,2,,
13467,이승복,2,,
13468,이승준,2,,
13469,이시형,2,,
13470,이실,2,,
13471,이실직고,2,,
13472,이심,2,,
13473,이심전심,2,,
13474,이안나,2,,
13475,이어가기,2,,
13476,이용객,2,,
13477,이용만,2,,
13478,이우,2,,
13479,이인철,2,,
13480,이임,2,,
13481,이정헌,2,,
13482,이종근,2,,
13483,이종우,2,,
13484,이진복,2,,
13485,이진수,2,,
13486,이탈자,2,,
13487,이태준,2,,
13488,이펙트,2,,
13489,이하일,2,,
13490,이해진,2,,
13491,이호인,2,,
13492,이화,2,,
13493,이화여대,2,,
13494,이화영,2,,
13495,이희진,2,,
13496,익사,2,,
13497,익산,2,,
13498,익왕,2,,
13499,인간계,2,,
13500,인공위성,2,,
13501,인내,2,,
13502,인다,2,,
13503,인디언,2,,
13504,인류사,2,,
13505,인류학,2,,
13506,인리,2,,
13507,인문학자,2,,
13508,인복,2,,
13509,인부,2,,
13510,인사동,2,,
13511,인생사,2,,
13512,인선,2,,
13513,인소,2,,
13514,인스티튜트,2,,
13515,인시,2,,
13516,인신,2,,
13517,인의,2,,
13518,인일,2,,
13519,인종,2,,
13520,인준,2,,
13521,인차,2,,
13522,인터네셔널,2,,
13523,인터랙티브,2,,
13524,인포테인먼트,2,,
13525,인현,2,,
13526,인호,2,,
13527,일가,2,,
13528,일가친척,2,,
13529,일개미,2,,
13530,일괄,2,,
13531,일남,2,,
13532,일대,2,,
13533,일문일답,2,,
13534,일성,2,,
13535,일시불,2,,
13536,일안,2,,
13537,일월,2,,
13538,일차원,2,,
13539,일합,2,,
13540,임꺽정,2,,
13541,임대차,2,,
13542,임도,2,,
13543,임동,2,,
13544,임정,2,,
13545,임호,2,,
13546,입가,2,,
13547,입담,2,,
13548,입론,2,,
13549,입방,2,,
13550,입소,2,,
13551,입원,2,,
13552,입조,2,,
13553,입항,2,,
13554,입힐,2,,
13555,잉글리시,2,,
13556,잉크,2,,
13557,자가모,2,,
13558,자구,2,,
13559,자궁,2,,
13560,자금난,2,,
13561,자금원,2,,
13562,자기주장,2,,
13563,자립,2,,
13564,자문회,2,,
13565,자분,2,,
13566,자비스,2,,
13567,자서전,2,,
13568,자설,2,,
13569,자스민,2,,
13570,자승자박,2,,
13571,자애,2,,
13572,자오,2,,
13573,자유도,2,,
13574,자율화,2,,
13575,자의식,2,,
13576,자작,2,,
13577,자적,2,,
13578,자전,2,,
13579,자제력,2,,
13580,자중,2,,
13581,자진,2,,
13582,자진모리,2,,
13583,자질,2,,
13584,자책,2,,
13585,자청,2,,
13586,자취방,2,,
13587,자치구,2,,
13588,자타,2,,
13589,작고,2,,
13590,작당,2,,
13591,작두,2,,
13592,작명,2,,
13593,작은아버지,2,,
13594,잔금,2,,
13595,잔량,2,,
13596,잔상,2,,
13597,잠결,2,,
13598,잠바,2,,
13599,잠실,2,,
13600,잠옷,2,,
13601,잡구,2,,
13602,잡스,2,,
13603,장기전,2,,
13604,장날,2,,
13605,장땡이,2,,
13606,장로,2,,
13607,장롱,2,,
13608,장바구니,2,,
13609,장영자,2,,
13610,장우석,2,,
13611,장윤선,2,,
13612,장작,2,,
13613,장진호,2,,
13614,장타,2,,
13615,장폐,2,,
13616,장현승,2,,
13617,재건,2,,
13618,재계,2,,
13619,재동,2,,
13620,재력가,2,,
13621,재료비,2,,
13622,재명,2,,
13623,재복,2,,
13624,재지,2,,
13625,재키,2,,
13626,재해,2,,
13627,잿밥,2,,
13628,쟁탈전,2,,
13629,저감,2,,
13630,저널리즘,2,,
13631,저년,2,,
13632,저능아,2,,
13633,저명인사,2,,
13634,저수지,2,,
13635,저스트,2,,
13636,저작권료,2,,
13637,저작권자,2,,
13638,저작물,2,,
13639,적개심,2,,
13640,적격,2,,
13641,적공,2,,
13642,적립식,2,,
13643,적법,2,,
13644,적임,2,,
13645,적진,2,,
13646,적체,2,,
13647,적출,2,,
13648,전공의,2,,
13649,전과,2,,
13650,전과자,2,,
13651,전교조,2,,
13652,전구,2,,
13653,전권,2,,
13654,전단지,2,,
13655,전당포,2,,
13656,전래,2,,
13657,전력난,2,,
13658,전멸,2,,
13659,전무,2,,
13660,전문성,2,,
13661,전문인,2,,
13662,전범,2,,
13663,전북도,2,,
13664,전북은행,2,,
13665,전상,2,,
13666,전서,2,,
13667,전송기,2,,
13668,전승,2,,
13669,전시회,2,,
13670,전실,2,,
13671,전염,2,,
13672,전월,2,,
13673,전유물,2,,
13674,전자동,2,,
13675,전자레인지,2,,
13676,전자장,2,,
13677,전지,2,,
13678,전지역,2,,
13679,전진교,2,,
13680,전철역,2,,
13681,전초,2,,
13682,전학,2,,
13683,전해진,2,,
13684,전해철,2,,
13685,절도범,2,,
13686,절상,2,,
13687,절찬리,2,,
13688,젊은것,2,,
13689,점주,2,,
13690,점증,2,,
13691,점퍼,2,,
13692,점핑,2,,
13693,접근도,2,,
13694,접때,2,,
13695,접선,2,,
13696,접시,2,,
13697,정거장,2,,
13698,정경,2,,
13699,정년,2,,
13700,정독,2,,
13701,정두언,2,,
13702,정력,2,,
13703,정례,2,,
13704,정론지,2,,
13705,정문,2,,
13706,정법,2,,
13707,정보망,2,,
13708,정보사,2,,
13709,정보활동,2,,
13710,정부안,2,,
13711,정사,2,,
13712,정상아,2,,
13713,정색,2,,
13714,정욱,2,,
13715,정조,2,,
13716,정지훈,2,,
13717,정체불명,2,,
13718,정초,2,,
13719,정치권력,2,,
13720,정합,2,,
13721,정화수,2,,
13722,제국주의,2,,
13723,제나라,2,,
13724,제드,2,,
13725,제사,2,,
13726,제생,2,,
13727,제스,2,,
13728,제원,2,,
13729,제육,2,,
13730,제이슨,2,,
13731,제이씨,2,,
13732,제이씨현시스템,2,,
13733,제철,2,,
13734,제화,2,,
13735,조끼,2,,
13736,조두,2,,
13737,조디,2,,
13738,조란,2,,
13739,조배,2,,
13740,조사관,2,,
13741,조선왕조실록,2,,
13742,조선총독부,2,,
13743,조시,2,,
13744,조야,2,,
13745,조연,2,,
13746,조제,2,,
13747,조직도,2,,
13748,조직위,2,,
13749,조카사위,2,,
13750,조타,2,,
13751,조폐,2,,
13752,족인,2,,
13753,존속,2,,
13754,존재자,2,,
13755,졸고,2,,
13756,졸속,2,,
13757,졸업식,2,,
13758,좁쌀,2,,
13759,종달새,2,,
13760,종식,2,,
13761,종신,2,,
13762,종업원,2,,
